document_id,text_block_text_hash,type,id,text,start_idx,end_idx,sentence,pred_probability,annotator
UNFCCC.party.1743.0,72b19b5bfa8f800b5ec57fca7b02ba22__d40509100f470b7ea3c001f28af1de4bbc449241942b34e3b207dd1eadb9c278,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,458,475,The LCDS further supports the electrification transition by enhancing the previous grant scheme in place to incentivise the purchase of electric vehicles.,1.0,explorer
UNFCCC.party.1743.0,72b19b5bfa8f800b5ec57fca7b02ba22__d40509100f470b7ea3c001f28af1de4bbc449241942b34e3b207dd1eadb9c278,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,243,260,The use and purchase of such vehicles was initially encouraged through (i) a decrease in their registration tax and (ii) new owners of M1 electric vehicles may apply for a grant of 25% or €4000 of the purchase price.,1.0,explorer
UNFCCC.party.1743.0,72b19b5bfa8f800b5ec57fca7b02ba22__d40509100f470b7ea3c001f28af1de4bbc449241942b34e3b207dd1eadb9c278,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,11,28,"The use of electric vehicles start being promoted as an alternative means of transportation, since 2011.",1.0,explorer
UNFCCC.party.1743.0,72b19b5bfa8f800b5ec57fca7b02ba22__d40509100f470b7ea3c001f28af1de4bbc449241942b34e3b207dd1eadb9c278,ENERGY_AND_POWER_TECHNOLOGIES,BATTERIES,battery,517,524,"An indicative target of uptake of 5,000 battery electric vehicles (BEVs) by 2020 was set, as a first contribution to the realisation of targets both with respect to air pollution and mitigation of GHG emissions.",1.0,explorer
UNFCCC.party.1743.0,4de80cfd970edd1e058f4699981674cd__ece23c724438aa25a956f7076f65a7e0f843ea2cd8e868b062bb637eb93cd0b9,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric buses,110,124,"The first measure to address the environmental impact of traditional public transport was the introduction of electric buses in Gozo, supported by the introduction of solar vehicle charging points and charging infrastructure.",1.0,explorer
UNFCCC.party.1743.0,4de80cfd970edd1e058f4699981674cd__ece23c724438aa25a956f7076f65a7e0f843ea2cd8e868b062bb637eb93cd0b9,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,EVs,520,523,"Similar to the exercise involving the electrification of private EVs and the government fleet, this exercise would be complemented by the installation of the necessary charging infrastructure.",1.0,explorer
UNFCCC.party.1743.0,213a96554ddb8a7b1e5fc9ab088bd4ce__4272ad1dcdfd74acb74a3a05af3aa51b2ef0c1ca47336434ca31722d76970f9b,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,EVs,305,308,"Malta aspires to have introduced c. 65,000 EVs, including plug-in hybrid EVS (PHEV), by 2030.",1.0,explorer
UNFCCC.party.1743.0,2f822bb7ff36c930ffada300f9ce438d__b6c99d364b157cd422385efa820d69da0a43722defce2b4e3f5910c91049b187,TRANSPORT_TECHNOLOGIES,TRAFFIC_MANAGEMENT,traffic management,686,704,"Infrastructure includes cycle tracks and lanes, bike parking facilities, bike charging points, footpaths, pedestrianised areas, widened sidewalks and investment in traffic management systems (and associated signage) to give bikes/pedestrians priority where practicable - on existing roads.",1.0,explorer
UNFCCC.party.1743.0,4fa26ede9d38230057e9521e7087f28b__8d46d385ceea3ae5a60ed15d511cc6229c698bd4bc76eb8ddde596f3671ad5b7,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,EV,191,193,"In addition, in 2018, the Government rolled out a car-sharing scheme consisting of 150 cars at 450 different locations spread around Malta, which allows citizens to book an electric vehicle (EV) through an online app.",1.0,explorer
UNFCCC.party.1743.0,4fa26ede9d38230057e9521e7087f28b__8d46d385ceea3ae5a60ed15d511cc6229c698bd4bc76eb8ddde596f3671ad5b7,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicle,173,189,"In addition, in 2018, the Government rolled out a car-sharing scheme consisting of 150 cars at 450 different locations spread around Malta, which allows citizens to book an electric vehicle (EV) through an online app.",1.0,explorer
UNFCCC.party.1743.0,a0bac5fc890f1fb35e4a4714ee0e461b__3507b428a48b0ded21c6dd39e87780023b91bc9bd20910eb25b5e81ea3471159,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,693,710,Incentives are also given to hybrid cars and electric vehicles.,1.0,explorer
UNFCCC.party.1743.0,a0bac5fc890f1fb35e4a4714ee0e461b__3507b428a48b0ded21c6dd39e87780023b91bc9bd20910eb25b5e81ea3471159,TRANSPORT_TECHNOLOGIES,HYBRID_ELECTRIC_VEHICLES,hybrid cars,677,688,Incentives are also given to hybrid cars and electric vehicles.,1.0,explorer
UNFCCC.party.1743.0,2a39eb1fcb868138945a83c7345ee911__29c98b19e43b0ba52f40aed17d6e38036492af47b077fcf7ef9d418ae0fb889d,TRANSPORT_TECHNOLOGIES,HYBRID_ELECTRIC_VEHICLES,hybrid cars,176,187,"From April 2013, hybrid cars (M1 vehicles) are subject to the registration tax, but the CO2 value included in the Certificate of Conformity is lowered by 30%.",1.0,explorer
UNFCCC.party.1743.0,8a216d67c49a15359885d3307c7820fc__59441630833ad5efe56557032a72013cd4cd5a86ef6aae018b07f0b038c2aab8,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,MANURE_MANAGEMENT,manure management,180,197,"The Maltese agriculture sector accounts for a very small share of national GHG emissions, with a contribution of around 3% from emissions of CH4 and N₂O from enteric fermentation, manure management and agricultural soils.64 In agriculture, future GHG emission trends may be influenced both by measures taken to directly address emissions or measures that indirectly contribute towards decreasing emissions, and by inherent trends in activity in the sector.",1.0,explorer
UNFCCC.party.1743.0,7f88c5b4ab46815c855bcf4b73659ae9__1f986295b4eabaccfad30b86c12059ecb600135699e9f3fee80dee7efd314fa4,BUILDINGS_AND_HOMES_TECHNOLOGIES,HEAT_PUMPS,heat pump,328,337,"No 842/2006 of the European Parliament and of the Council, minimum requirements and the conditions for mutual recognition for the certification of companies and personnel as regards stationary refrigeration, air conditioning and heat pump equipment containing certain fluorinated greenhouse gases.",1.0,explorer
UNFCCC.party.1743.0,7ba5ad4acb6b2e7bf9bd9bf3450f946c__9fb88b454c76ddf2851c02c9693dbe88e1b7d0fe4fade75d6768581556650953,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,MANURE_MANAGEMENT,manure management,487,504,"It proposes the development of a national system for manure management which will address a number of market failures, including the insufficient availability of cultivated land where manure can be applied, the vulnerability of the entire territory to nitrates contamination and the practical difficulties faced in terms of appropriate manure management by the typically small and fragmented farm holdings in Malta.",1.0,explorer
UNFCCC.party.1743.0,7ba5ad4acb6b2e7bf9bd9bf3450f946c__9fb88b454c76ddf2851c02c9693dbe88e1b7d0fe4fade75d6768581556650953,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,MANURE_MANAGEMENT,manure management,204,221,"It proposes the development of a national system for manure management which will address a number of market failures, including the insufficient availability of cultivated land where manure can be applied, the vulnerability of the entire territory to nitrates contamination and the practical difficulties faced in terms of appropriate manure management by the typically small and fragmented farm holdings in Malta.",1.0,explorer
UNFCCC.party.1743.0,a8fbad6437c9b10e4dc0f838e99e5d4d__747fbeb3c5f449accd7b829df7eafc138ed088214c77606ff65eed430143cee4,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,sequestration of carbon,27,50,"The growth in the level of sequestration of carbon in the LULUCF sector is not expected to be major, with minimum variations between the different projections.",1.0,explorer
UNFCCC.party.1743.0,b71dd725e80f4500fb2b5600e45d5982__5c3642c1d6c968e2cd1dc110ff501ccff396dfde71527c10f7e668ae7580c088,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,788,797,This plan will not only support Malta's overall transition towards a circular economy but will also support Malta's compliance with the Waste Framework Directive and the achievement of EU waste and recycling targets.,1.0,explorer
UNFCCC.party.1743.0,b71dd725e80f4500fb2b5600e45d5982__5c3642c1d6c968e2cd1dc110ff501ccff396dfde71527c10f7e668ae7580c088,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,430,439,"The Waste Management Plan for the Maltese Islands 2021-2030 has been developed in compliance with Article 28 of the EU Waste Framework Directive, which stipulates that each Member State shall establish a Waste Management Plan which ""shall set out an analysis of the current waste management situation in the geographical entity concerned, as well as the measures to be taken to improve environmentally sound preparing for re-use, recycling, recovery and disposal of waste and an evaluation of how the plan will support the implementation of the objectives and provisions of this Directive.",1.0,explorer
UNFCCC.party.1743.0,7446c37e90238765d8e32a2da3baa589__7fb44a48dbd55d20b1b72f1c24fac74b4e5d194588d8dcfd65694406cae59aeb,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,552,561,"Four new waste management plants will form part of the ECOHIVE project: energy, recycling, organic and hygienics.",1.0,explorer
UNFCCC.non-party.1748.0,fece84799965782133bf1052aff460e7__8eea7980b184ae5104b3db7ae7fad06d2dbad3ae8ccf30655e109266edb31ae2,WASTE_AND_RECYCLING_TECHNOLOGIES,INCINERATION_OF_WASTE,waste incineration,26,44,"Under category 4.C.1 (waste incineration), Colombia reported CO₂ emissions from incineration of specialized waste (used oils, hazardous residues, medical waste) for 20092018.",1.0,explorer
UNFCCC.non-party.1748.0,e9f6926ff1b8ad2cc1035108369a62a9__0911c0b69cd701932bdaa58854bbc8e34ec0194c3b14419ac65d301ffd8a5827,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,1236,1253,"Regarding NAMAS, ""MOVE and electric mobility"" is notable for its projected emission reduction of 4.04 Mt CO₂ eq per year by 2030 compared with the 'business as usual' scenario, to be achieved through the introduction and registration of 600,000 electric vehicles.",1.0,explorer
UNFCCC.non-party.1748.0,9dc5775aedae6c4e704a68b57d4dcc3e__21b979154a87cc45ada245da3c377c6fc04afcd75b6436c6be8133ca0a643a77,WASTE_AND_RECYCLING_TECHNOLOGIES,WASTEWATER_MANAGEMENT,wastewater management,214,235,"Mitigation actions for housing and urban planning are focused on four strategic areas: sustainable construction, sustainable urban and territorial development, comprehensive solid waste management and domestic wastewater management.",1.0,explorer
UNFCCC.non-party.1748.0,33b9f9f5441ad5208bcd16368430defa__302f4d16d313cb5f1718421ce7cf1191db54f6f697efae8dbd12936db1d4aa8d,BUILDINGS_AND_HOMES_TECHNOLOGIES,IMPROVED_COOKSTOVES,efficient cookstoves,443,463,"The second covers two main measures: the replacement of traditional wood stoves with efficient cookstoves (1 million between 2021 and 2030), with a projected reduction in emissions of 2.29 Mt CO₂ eq; and the use of substitute products for substances that deplete the ozone layer, with a projected reduction in emissions of 0.84 Mt CO₂. Actions under both strategic approaches are under implementation.",1.0,explorer
UNFCCC.non-party.1748.0,3713615822f075611b39512a265e91ba__24784e7cccbecb7bc5071e440d80e39204b04c9c1e12e6b055790077b6476e42,WASTE_AND_RECYCLING_TECHNOLOGIES,WASTEWATER_MANAGEMENT,wastewater management,636,657,"In the area of mitigation, Colombia reported needs for 21 measures included in its NDC for activities related to cattle ranching, coffee production, panela production, cooling systems, solid waste and domestic wastewater management, energy efficiency, fertilizer production, cement production and supply centres for manufacturing industries.",1.0,explorer
UNFCCC.party.1729.0,cbf71f7d184c6fbaccd33401bd17585c__10cc1cc526cdfa0b4a7e1f01913980114d3fe2f310931ad00978644cd874beb8,ENERGY_AND_POWER_TECHNOLOGIES,SMART_GRIDS,smart grid,488,498,"This scale-up in renewable energy would necessitate to transform the electricity grid to ""smart grid' through modern digital technology, smart metering, and flexible solutions appropriate to the local context and expand on regional interconnections.",1.0,explorer
UNFCCC.party.1729.0,41fd7463b378c959dd22a35f61ef31d8__a8d64c2b17be89a7a5e6eab9060f10a1787eb3918e9c8c2adc6b59ea61a3218b,ENERGY_AND_POWER_TECHNOLOGIES,SMART_GRIDS,smart grids,163,174,"The transformation to smart grids
will contribute significantly to improve electricity efficiency, reduce carbon emissions, and
reduce the investment required for infrastructure for electrical networks.",1.0,explorer
UNFCCC.party.1729.0,41fd7463b378c959dd22a35f61ef31d8__a8d64c2b17be89a7a5e6eab9060f10a1787eb3918e9c8c2adc6b59ea61a3218b,ENERGY_AND_POWER_TECHNOLOGIES,SMART_GRIDS,smart grids,128,139,"■ Improve and upgrade the transmission and distribution networks including Extra High
voltage substations, control centers, and smart grids.",1.0,explorer
UNFCCC.party.1729.0,6a3ea2815881ba73b06a4b03d5674edd__d5cf7e361978a1d48a86de97e1d499f373f5c0e05c352656fb71200e4d187b2d,CLEAN_TECHNOLOGIES_(GENERAL),LOW-CARBON_TECHNOLOGIES,low carbon technologies,124,147,"Implement an integrated transformative program to modernize the oil and gas sector including adopting energy efficiency and low carbon technologies in the upstream and downstream activities, primarily through:",1.0,explorer
UNFCCC.party.1729.0,46fcb4b56dce464fa1758b8726f6a98d__f823f4718a9267a69623d09f9b8fd75d2472c5e138a34c04fe2d4fd2ef3a7ab5,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric train,46,60,The operation of the Light Rail Transit (LRT) electric train (Al Salam - 10th of Ramadan - New Capital) at the length of 103 km (19 stations).,1.0,explorer
UNFCCC.party.1729.0,46fcb4b56dce464fa1758b8726f6a98d__f823f4718a9267a69623d09f9b8fd75d2472c5e138a34c04fe2d4fd2ef3a7ab5,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric train,179,193,"In addition, operation of the rapid electric train (Ain Sokhna - New Capital - Borg El Arab - Alamein - Matrouh) at the length of 660 km (20 stations).",1.0,explorer
UNFCCC.party.1729.0,46fcb4b56dce464fa1758b8726f6a98d__f823f4718a9267a69623d09f9b8fd75d2472c5e138a34c04fe2d4fd2ef3a7ab5,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric train,414,428,"Others include the rapid electric train (6th October - Luxor - Aswan) at the length of 925 km (28 stations), the rapid electric train (Luxor - Qena - Safaga - Hurghada), and the rapid electric train (West Port Said - Abu Qir).23",1.0,explorer
UNFCCC.party.1729.0,46fcb4b56dce464fa1758b8726f6a98d__f823f4718a9267a69623d09f9b8fd75d2472c5e138a34c04fe2d4fd2ef3a7ab5,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric train,320,334,"Others include the rapid electric train (6th October - Luxor - Aswan) at the length of 925 km (28 stations), the rapid electric train (Luxor - Qena - Safaga - Hurghada), and the rapid electric train (West Port Said - Abu Qir).23",1.0,explorer
UNFCCC.party.1729.0,46fcb4b56dce464fa1758b8726f6a98d__f823f4718a9267a69623d09f9b8fd75d2472c5e138a34c04fe2d4fd2ef3a7ab5,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric train,479,493,"Others include the rapid electric train (6th October - Luxor - Aswan) at the length of 925 km (28 stations), the rapid electric train (Luxor - Qena - Safaga - Hurghada), and the rapid electric train (West Port Said - Abu Qir).23",1.0,explorer
UNFCCC.party.1729.0,ea6c9b6cbf2ff53e1ef7a16e7aa3d286__b207cfe4a54ac375d21883e8522f2aa19fe00039b5440f3a2b24ee2285b47e17,TRANSPORT_TECHNOLOGIES,BUS_RAPID_TRANSIT,BRT,158,161,"The transformation of public buses to operate on lower carbon intensive fuels (i.e. natural gas), efficient routes through the adoption of Bus Rapid Transit (BRT) systems.",1.0,explorer
UNFCCC.party.1729.0,ea6c9b6cbf2ff53e1ef7a16e7aa3d286__b207cfe4a54ac375d21883e8522f2aa19fe00039b5440f3a2b24ee2285b47e17,TRANSPORT_TECHNOLOGIES,BUS_RAPID_TRANSIT,Bus Rapid Transit,139,156,"The transformation of public buses to operate on lower carbon intensive fuels (i.e. natural gas), efficient routes through the adoption of Bus Rapid Transit (BRT) systems.",1.0,explorer
UNFCCC.party.1729.0,ad7511227bab92cea8277369671e4f98__1a9ec05c20908d62bc5cb3237a0ff7d8968f3985b7410297a73f6ebf50c3ca69,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,352,361,"Moreover, establish 34 new road axes on the Nile, construct 1,000 bridges and tunnels, construct paved roads within the governorates, and utilize modern asphalt recycling technologies to reduce environmental impacts.",1.0,explorer
UNFCCC.party.1729.0,8f4bfba04059a6fbbcf10fffd5b7fd97__792c0984a2c027a8c01568601546bf31d02ba715879059bc69b799de5ecadffd,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,219,228,"Promote eco-industrial parks concept to scale up resource efficiency through intrafirm exchanges, improvement of economic, environmental, and social performances of businesses, and creation of green industries (such as recycling and renewable energy) towards an inclusive and sustainable industrial development.",1.0,explorer
UNFCCC.party.1729.0,0ea5b09f976f4f444cf2d1bb2b853387__f379e88a96945260f86a2af9baca17ef3a11a1aedcfb2ec7f2370103b72f15f8,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,energy efficient,194,210,"Expanding on energy efficiency labels and specifications for appliances programme, elimination of non-energy efficient equipment, and raising awareness among consumers on purchasing alternative energy efficient home appliances.",1.0,explorer
UNFCCC.party.1729.0,0ea5b09f976f4f444cf2d1bb2b853387__f379e88a96945260f86a2af9baca17ef3a11a1aedcfb2ec7f2370103b72f15f8,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,energy efficient,102,118,"Expanding on energy efficiency labels and specifications for appliances programme, elimination of non-energy efficient equipment, and raising awareness among consumers on purchasing alternative energy efficient home appliances.",1.0,explorer
UNFCCC.party.1729.0,2c948402b742637c9826f2fff5f12dea__9c53580a36ee7cf6fb2d2f8ce8f3a757322978adb7b5e7f57e6be6e4b62496d3,TRANSPORT_TECHNOLOGIES,ELECTRIC_VEHICLES,electric vehicles,140,157,"• Adopt the National Active Mobility Strategy to encourage citizens to use bicycles and walking in designated paths, and shift gradually to electric vehicles using clean energy sources and the establishment of the necessary infrastructure inside cities.",1.0,explorer
UNFCCC.party.1729.0,b9004dffe047f96d6b23348b37f502fc__29e9cc33e1ba3167fc26dc245bb84e8dce0705434a21b09eca04b3cf1dbff38d,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,energy efficient,11,27,Installing energy efficient and/or solar-operated street lighting and advertisements in internal roads and in highways between cities.,1.0,explorer
UNFCCC.party.1729.0,85cccbdb4b0c8bb30cadf91b4e8f823f__31ad5f644c0956c845f5cac96401414299b9ac5aa8f8734c653cbe106b6e43e3,BUILDINGS_AND_HOMES_TECHNOLOGIES,WATER_PUMPING,water pumping,196,209,"Implementing energy efficiency improvements through LED lighting replacements, improved building envelope, employing efficient heating, ventilation, and air conditioning (HVAC) systems, efficient water pumping, and influencing the behavior of the hotel guests towards energy efficiency.",1.0,explorer
UNFCCC.party.1729.0,55229b9454e5119d8a804464c544d6a4__4e15948fc6423648dfb5421ac1d64bf9e0148bac0c4b10d63c06bb8f031cec32,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,173,182,Attracting investments in upgrading the solid waste management infrastructure in all governorates to improve collection efficiency from 55% to 95% by year 2025 and increase recycling and energy recovery rates.,1.0,explorer
UNFCCC.party.1729.0,48201a880e20d726a1a939b778f5b208__09f1930e376f9ae5c2050c46954c3a89cbfdcd01d0748a12e6794d3b62be0eda,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_STORAGE,energy storage,299,313,"Support is required to deploy climate-friendly technologies (such as energy storage), build administrative capacities, and supportive legal frameworks.",1.0,explorer
UNFCCC.party.1729.0,563e9ae4e788e6fe52221b9e98c7b145__acffe519c1b1ac0ed17551bc916ad4fa29ded011778755d21ba44aff3e5be982,TRANSPORT_TECHNOLOGIES,BUS_RAPID_TRANSIT,Bus Rapid Transit,630,647,"Examples of key mitigation projects:
Sector / Project
Electricity Sector
Wind power plants
Solar PV power plants
Solar CSP power plants
Replacement of existing inefficient thermal power plants with
renewable energy
Smart meters
Oil & Gas Sector
Petroleum associated gases flaring
Biodegradable Plastic Production
Bioethanol production
Melamine Project in Damietta Port (CCU)
Extracting algae oil for production of biofuels
Fuel Oil Production from Waste Plastic
Wooden plates production (MDF) from rice straw
Transport Sector
Upgrading the Cairo metro network (two subprojects)
Electric High-Speed Rails (HSR) (three subprojects)
Bus Rapid Transit (BRT) system - Ring Road
Electric light rail network (two sub-projects)
Alexandria Raml tram rehabilitation project
Cost (Million USD)
$40,526
$23,754
$18,109
$10,000
$1,297
$150
$600
$130
$260
$600
$50
$1,500
$6,400
$27,200
$273
$5,800
$646",1.0,explorer
UNFCCC.party.1729.0,563e9ae4e788e6fe52221b9e98c7b145__acffe519c1b1ac0ed17551bc916ad4fa29ded011778755d21ba44aff3e5be982,ENERGY_AND_POWER_TECHNOLOGIES,SMART_GRIDS,Smart meters,215,227,"Examples of key mitigation projects:
Sector / Project
Electricity Sector
Wind power plants
Solar PV power plants
Solar CSP power plants
Replacement of existing inefficient thermal power plants with
renewable energy
Smart meters
Oil & Gas Sector
Petroleum associated gases flaring
Biodegradable Plastic Production
Bioethanol production
Melamine Project in Damietta Port (CCU)
Extracting algae oil for production of biofuels
Fuel Oil Production from Waste Plastic
Wooden plates production (MDF) from rice straw
Transport Sector
Upgrading the Cairo metro network (two subprojects)
Electric High-Speed Rails (HSR) (three subprojects)
Bus Rapid Transit (BRT) system - Ring Road
Electric light rail network (two sub-projects)
Alexandria Raml tram rehabilitation project
Cost (Million USD)
$40,526
$23,754
$18,109
$10,000
$1,297
$150
$600
$130
$260
$600
$50
$1,500
$6,400
$27,200
$273
$5,800
$646",1.0,explorer
UNFCCC.party.1729.0,563e9ae4e788e6fe52221b9e98c7b145__acffe519c1b1ac0ed17551bc916ad4fa29ded011778755d21ba44aff3e5be982,TRANSPORT_TECHNOLOGIES,BUS_RAPID_TRANSIT,BRT,649,652,"Examples of key mitigation projects:
Sector / Project
Electricity Sector
Wind power plants
Solar PV power plants
Solar CSP power plants
Replacement of existing inefficient thermal power plants with
renewable energy
Smart meters
Oil & Gas Sector
Petroleum associated gases flaring
Biodegradable Plastic Production
Bioethanol production
Melamine Project in Damietta Port (CCU)
Extracting algae oil for production of biofuels
Fuel Oil Production from Waste Plastic
Wooden plates production (MDF) from rice straw
Transport Sector
Upgrading the Cairo metro network (two subprojects)
Electric High-Speed Rails (HSR) (three subprojects)
Bus Rapid Transit (BRT) system - Ring Road
Electric light rail network (two sub-projects)
Alexandria Raml tram rehabilitation project
Cost (Million USD)
$40,526
$23,754
$18,109
$10,000
$1,297
$150
$600
$130
$260
$600
$50
$1,500
$6,400
$27,200
$273
$5,800
$646",1.0,explorer
UNFCCC.party.1729.0,563e9ae4e788e6fe52221b9e98c7b145__acffe519c1b1ac0ed17551bc916ad4fa29ded011778755d21ba44aff3e5be982,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CCU,370,373,"Examples of key mitigation projects:
Sector / Project
Electricity Sector
Wind power plants
Solar PV power plants
Solar CSP power plants
Replacement of existing inefficient thermal power plants with
renewable energy
Smart meters
Oil & Gas Sector
Petroleum associated gases flaring
Biodegradable Plastic Production
Bioethanol production
Melamine Project in Damietta Port (CCU)
Extracting algae oil for production of biofuels
Fuel Oil Production from Waste Plastic
Wooden plates production (MDF) from rice straw
Transport Sector
Upgrading the Cairo metro network (two subprojects)
Electric High-Speed Rails (HSR) (three subprojects)
Bus Rapid Transit (BRT) system - Ring Road
Electric light rail network (two sub-projects)
Alexandria Raml tram rehabilitation project
Cost (Million USD)
$40,526
$23,754
$18,109
$10,000
$1,297
$150
$600
$130
$260
$600
$50
$1,500
$6,400
$27,200
$273
$5,800
$646",1.0,explorer
UNFCCC.party.1729.0,f732c93fa78c4967cdabe796b0cbaff2__acac89883ad2bb2715c528c0e01caaa304e3ad0ce32663eb88f45819b9016325,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,Energy efficient,175,191,"Sector / Project
Industry
Transform traditional charcoal open pits to mechanized kilns
Green hydrogen for green ammonia
Regulatory Efficient Motors
Buildings and Urban Cities
Energy efficient cooling in buildings
Tourism
Energy efficiency and renewable energy in hotels and resorts
Waste Sector
New investments and upgrading of MSW management
infrastructure (i.e. MBT plants, waste-to-energy plants) and
operation and maintenance
Lost
$138
$140
$11,642
$250
$345
$5,601",1.0,explorer
UNFCCC.party.1729.0,f4cda5d20bd6ced54b148fea506724da__9849755c099d42326740ad8cffc562646bca028ac7e0f0e4633a9ea9e3583eaa,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,Energy efficient,156,172,"dustry
Transform traditional charcoal open pits to mechanized kilns
Green hydrogen for green ammonia
Regulatory Efficient Motors
Buildings and Urban Cities
Energy efficient cooling in buildings
Tourism
Energy efficiency and renewable energy in hotels and resorts
Waste Sector
New investments and upgrading of MSW management
infrastructure (i.e. MBT plants, waste-to-energy plants) and
operation and maintenance
$138
$140
$11,64
$250
$345
$5,60",1.0,explorer
UNFCCC.party.1729.0,e755166e7f3e7a138d4ed5cc3c562766__befc0f4d9f39054d9448c92cdb05691698ad39bbd43291463f1fa406ef7c7ef7,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,371,380,"(d) Mitigation co-benefits resulting The adaptation actions with the main
from Parties' adaptation actions mitigation co-benefit potential includes the
and/or economic diversification following:
plans, including description of
specific projects, measures and
initiatives of Parties' adaptation
actions and/or economic
diversification plans
▪Impact of water conservation, recycling,
and rainwater harvesting measures on
energy use.
",1.0,explorer
UNFCCC.non-party.1741.0,881ae36e73f0583ee6ca5d6f5d984d46__0381d8e04d8a3cb246248212adc4c7117eb87a2b45d2054388ee57f1830e2bb8,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,24,46,"Total current amount of carbon dioxide removal, split into conventional and novel methods (GtCO2/yr)",1.0,explorer
UNFCCC.non-party.1741.0,4645089a077ada698b37c580355879d3__c80e3beb4c2f0bef803eb1aaea2ea79cee02a6f35fc5c6773b55896c659ed2ef,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon dioxide removal,36,58,Only a tiny fraction of all current carbon dioxide removal results from novel methods,1.0,explorer
UNFCCC.non-party.1741.0,aecc0a57e0dbbf3e17aea3a387eec2e5__35a42523dd351aafb43a65b1fa13627f601b8da4e738c30a64b157e3f6ac4917,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,BECCS,176,181,"-2
-1.8
-1.6
Almost all current carbon
dioxide removal, 2 GtCO2/yr,
comes from conventional
management of land and a tiny
fraction, 0.002 GtCO2/yr,
results from novel methods
■BECCS
Biochar
Other novel CDR
-0.003
-1.4
-1.2
-0.002
-0.8
-0.6
-0.001
-0.4
-0.2
",1.0,explorer
UNFCCC.non-party.1741.0,e89eb9e4e2669b12213aa2393775db5f__e6247e119a51a728094820e4592ba47e4c6fcd6b9e5ef040b84e331c17c5ead3,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,190,204,"Examples include reforestation, biochar,
Bioenergy with Carbon Capture and Storage (BECCS) and Direct Air Carbon Capture and
Storage (DACCS).",1.0,explorer
UNFCCC.non-party.1741.0,e89eb9e4e2669b12213aa2393775db5f__e6247e119a51a728094820e4592ba47e4c6fcd6b9e5ef040b84e331c17c5ead3,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Carbon Capture,240,254,"Examples include reforestation, biochar,
Bioenergy with Carbon Capture and Storage (BECCS) and Direct Air Carbon Capture and
Storage (DACCS).",1.0,explorer
UNFCCC.non-party.1741.0,e89eb9e4e2669b12213aa2393775db5f__e6247e119a51a728094820e4592ba47e4c6fcd6b9e5ef040b84e331c17c5ead3,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,BECCS,218,223,"Examples include reforestation, biochar,
Bioenergy with Carbon Capture and Storage (BECCS) and Direct Air Carbon Capture and
Storage (DACCS).",1.0,explorer
